size,impl,delay,interval,rep,interrupted,latency,checks
1048576,fine,0.001,0.02,18,True,0.019004861,2
1048576,fine,0.001,0.02,19,True,0.019021042000000002,2
1048576,fine,0.001,0.02,20,True,0.019004721,2
1048576,fine,0.001,0.02,21,True,0.019005383,2
1048576,fine,0.001,0.02,22,True,0.019005322,2
1048576,fine,0.001,0.02,23,True,0.019004901,2
1048576,fine,0.001,0.02,24,True,0.01903557,2
1048576,fine,0.001,0.02,25,True,0.019007867,2
1048576,fine,0.001,0.02,26,True,0.019005363,2
1048576,fine,0.001,0.02,27,True,0.019004852,2
1048576,fine,0.001,0.02,28,True,0.019005142,2
1048576,fine,0.001,0.02,29,True,0.019005152,2
1048576,fine,0.001,0.02,30,True,0.019005242000000002,2
1048576,fine,0.001,0.02,31,True,0.019004721,2
1048576,fine,0.001,0.02,32,True,0.019004881,2
1048576,fine,0.001,0.02,33,True,0.019005032,2
1048576,fine,0.001,0.02,34,True,0.019004922,2
1048576,fine,0.001,0.02,35,True,0.019004601,2
1048576,fine,0.001,0.02,36,True,0.019004531,2
1048576,fine,0.001,0.02,37,True,0.019005082,2
1048576,fine,0.001,0.02,38,True,0.019004742,2
1048576,fine,0.001,0.02,39,True,0.019004841,2
1048576,coarse,0.001,0.001,0,True,0.006330925,2
1048576,coarse,0.001,0.001,1,True,0.006344762,2
1048576,coarse,0.001,0.001,2,True,0.006329272,2
1048576,coarse,0.001,0.001,3,True,0.006324985000000001,2
1048576,coarse,0.001,0.001,4,True,0.006335775,2
1048576,coarse,0.001,0.001,5,True,0.006320797,2
1048576,coarse,0.001,0.001,6,True,0.0063305950000000005,2
1048576,coarse,0.001,0.001,7,True,0.006336927,2
1048576,coarse,0.001,0.001,8,True,0.006327789,2
1048576,coarse,0.001,0.001,9,True,0.006325085,2
1048576,coarse,0.001,0.001,10,True,0.006345443,2
1048576,coarse,0.001,0.001,11,True,0.006326848,2
1048576,coarse,0.001,0.001,12,True,0.006367955000000001,2
1048576,coarse,0.001,0.001,13,True,0.006376461000000001,2
1048576,coarse,0.001,0.001,14,True,0.0063325890000000004,2
1048576,coarse,0.001,0.001,15,True,0.006330274,2
1048576,coarse,0.001,0.001,16,True,0.006368345,2
1048576,coarse,0.001,0.001,17,True,0.006322389,2
1048576,coarse,0.001,0.001,18,True,0.00632772,2
1048576,coarse,0.001,0.001,19,True,0.006329864,2
1048576,coarse,0.001,0.001,20,True,0.0063277,2
1048576,coarse,0.001,0.001,21,True,0.006328571000000001,2
1048576,coarse,0.001,0.001,22,True,0.006330334000000001,2
1048576,coarse,0.001,0.001,23,True,0.006519149,2
1048576,coarse,0.001,0.001,24,True,0.006335996000000001,2
1048576,coarse,0.001,0.001,25,True,0.0063281000000000006,2
1048576,coarse,0.001,0.001,26,True,0.0063283110000000005,2
1048576,coarse,0.001,0.001,27,True,0.006336476000000001,2
1048576,coarse,0.001,0.001,28,True,0.006331828,2
1048576,coarse,0.001,0.001,29,True,0.0063170990000000005,2
1048576,coarse,0.001,0.001,30,True,0.006329182,2
1048576,coarse,0.001,0.001,31,True,0.006322370000000001,2
1048576,coarse,0.001,0.001,32,True,0.006326778000000001,2
1048576,coarse,0.001,0.001,33,True,0.0063356440000000005,2
1048576,coarse,0.001,0.001,34,True,0.0063243330000000006,2
1048576,coarse,0.001,0.001,35,True,0.006335183,2
1048576,coarse,0.001,0.001,36,True,0.006323943,2
1048576,coarse,0.001,0.001,37,True,0.006329292,2
1048576,coarse,0.001,0.001,38,True,0.00634363,2
1048576,coarse,0.001,0.001,39,True,0.00631733,2
1048576,coarse,0.001,0.0025,0,True,0.006329443000000001,2
1048576,coarse,0.001,0.0025,1,True,0.006360612000000001,2
1048576,coarse,0.001,0.0025,2,True,0.006336336000000001,2
1048576,coarse,0.001,0.0025,3,True,0.006327539,2
1048576,coarse,0.001,0.0025,4,True,0.0063314370000000005,2
1048576,coarse,0.001,0.0025,5,True,0.006328221,2
1048576,coarse,0.001,0.0025,6,True,0.0063214280000000005,2
1048576,coarse,0.001,0.0025,7,True,0.006331858,2
1048576,coarse,0.001,0.0025,8,True,0.006321668000000001,2
1048576,coarse,0.001,0.0025,9,True,0.006343489000000001,2
1048576,coarse,0.001,0.0025,10,True,0.006325346000000001,2
1048576,coarse,0.001,0.0025,11,True,0.006320586,2
1048576,coarse,0.001,0.0025,12,True,0.006332469,2
1048576,coarse,0.001,0.0025,13,True,0.006324093,2
1048576,coarse,0.001,0.0025,14,True,0.006332910000000001,2
1048576,coarse,0.001,0.0025,15,True,0.006329744000000001,2
1048576,coarse,0.001,0.0025,16,True,0.006343329000000001,2
1048576,coarse,0.001,0.0025,17,True,0.006401388,2
1048576,coarse,0.001,0.0025,18,True,0.006319995,2
1048576,coarse,0.001,0.0025,19,True,0.006341796,2
1048576,coarse,0.001,0.0025,20,True,0.006337538,2
1048576,coarse,0.001,0.0025,21,True,0.006330956,2
1048576,coarse,0.001,0.0025,22,True,0.006364008000000001,2
1048576,coarse,0.001,0.0025,23,True,0.006537815000000001,2
1048576,coarse,0.001,0.0025,24,True,0.006336026000000001,2
1048576,coarse,0.001,0.0025,25,True,0.006330845000000001,2
1048576,coarse,0.001,0.0025,26,True,0.006372503000000001,2
1048576,coarse,0.001,0.0025,27,True,0.006320516000000001,2
1048576,coarse,0.001,0.0025,28,True,0.006336756000000001,2
1048576,coarse,0.001,0.0025,29,True,0.006326808000000001,2
1048576,coarse,0.001,0.0025,30,True,0.006319254000000001,2
1048576,coarse,0.001,0.0025,31,True,0.0063344230000000005,2
1048576,coarse,0.001,0.0025,32,True,0.006335104,2
1048576,coarse,0.001,0.0025,33,True,0.006331917,2
1048576,coarse,0.001,0.0025,34,True,0.006324083,2
1048576,coarse,0.001,0.0025,35,True,0.006325636000000001,2
1048576,coarse,0.001,0.0025,36,True,0.006329573000000001,2
1048576,coarse,0.001,0.0025,37,True,0.006325456,2
1048576,coarse,0.001,0.0025,38,True,0.006326989000000001,2
1048576,coarse,0.001,0.0025,39,True,0.006321177000000001,2
1048576,coarse,0.001,0.005,0,True,0.006337969000000001,2
1048576,coarse,0.001,0.005,1,True,0.006328090000000001,2
1048576,coarse,0.001,0.005,2,True,0.006321548000000001,2
1048576,coarse,0.001,0.005,3,True,0.006327189,2
1048576,coarse,0.001,0.005,4,True,0.006324875000000001,2
1048576,coarse,0.001,0.005,5,True,0.00632248,2
1048576,coarse,0.001,0.005,6,True,0.0063291730000000004,2
1048576,coarse,0.001,0.005,7,True,0.006321608,2
1048576,coarse,0.001,0.005,8,True,0.006329634000000001,2
1048576,coarse,0.001,0.005,9,True,0.006323652000000001,2
1048576,coarse,0.001,0.005,10,True,0.006322931,2
1048576,coarse,0.001,0.005,11,True,0.0063242030000000005,2
1048576,coarse,0.001,0.005,12,True,0.006340444000000001,2
1048576,coarse,0.001,0.005,13,True,0.0063282600000000005,2
1048576,coarse,0.001,0.005,14,True,0.0063230610000000005,2
1048576,coarse,0.001,0.005,15,True,0.0063322380000000004,2
1048576,coarse,0.001,0.005,16,True,0.006317761000000001,2
1048576,coarse,0.001,0.005,17,True,0.006331337,2
1048576,coarse,0.001,0.005,18,True,0.006332128,2
1048576,coarse,0.001,0.005,19,True,0.006328681,2
1048576,coarse,0.001,0.005,20,True,0.006327529,2
1048576,coarse,0.001,0.005,21,True,0.006413350000000001,2
1048576,coarse,0.001,0.005,22,True,0.006328231,2
1048576,coarse,0.001,0.005,23,True,0.006321939,2
1048576,coarse,0.001,0.005,24,True,0.0063327800000000005,2
1048576,coarse,0.001,0.005,25,True,0.006317611000000001,2
1048576,coarse,0.001,0.005,26,True,0.006319685,2
1048576,coarse,0.001,0.005,27,True,0.006334472000000001,2
1048576,coarse,0.001,0.005,28,True,0.006318071000000001,2
1048576,coarse,0.001,0.005,29,True,0.006336286000000001,2
1048576,coarse,0.001,0.005,30,True,0.006334513000000001,2
1048576,coarse,0.001,0.005,31,True,0.006330415000000001,2
1048576,coarse,0.001,0.005,32,True,0.00632754,2
1048576,coarse,0.001,0.005,33,True,0.006351684000000001,2
1048576,coarse,0.001,0.005,34,True,0.006324033000000001,2
1048576,coarse,0.001,0.005,35,True,0.006323451000000001,2
1048576,coarse,0.001,0.005,36,True,0.006330645,2
1048576,coarse,0.001,0.005,37,True,0.006318953,2
1048576,coarse,0.001,0.005,38,True,0.00631733,2
1048576,coarse,0.001,0.005,39,True,0.006329774000000001,2
1048576,coarse,0.001,0.0075,0,True,0.006766284000000001,2
1048576,coarse,0.001,0.0075,1,True,0.006984013,2
1048576,coarse,0.001,0.0075,2,True,0.006989544000000001,2
1048576,coarse,0.001,0.0075,3,True,0.006995976,2
1048576,coarse,0.001,0.0075,4,True,0.007020832,2
1048576,coarse,0.001,0.0075,5,True,0.006953486000000001,2
1048576,coarse,0.001,0.0075,6,True,0.00698779,2
1048576,coarse,0.001,0.0075,7,True,0.007015862,2
1048576,coarse,0.001,0.0075,8,True,0.006993731,2
1048576,coarse,0.001,0.0075,9,True,0.006990055000000001,2
1048576,coarse,0.001,0.0075,10,True,0.006991817,2
1048576,coarse,0.001,0.0075,11,True,0.006993311000000001,2
1048576,coarse,0.001,0.0075,12,True,0.006996556,2
1048576,coarse,0.001,0.0075,13,True,0.006969506000000001,2
1048576,coarse,0.001,0.0075,14,True,0.007000434000000001,2
1048576,coarse,0.001,0.0075,15,True,0.006992479,2
1048576,coarse,0.001,0.0075,16,True,0.006985135000000001,2
1048576,coarse,0.001,0.0075,17,True,0.006985896000000001,2
1048576,coarse,0.001,0.0075,18,True,0.006999092000000001,2
1048576,coarse,0.001,0.0075,19,True,0.007000855000000001,2
1048576,coarse,0.001,0.0075,20,True,0.00701457,2
1048576,coarse,0.001,0.0075,21,True,0.006986768,2
1048576,coarse,0.001,0.0075,22,True,0.0069945020000000005,2
1048576,coarse,0.001,0.0075,23,True,0.006990996,2
1048576,coarse,0.001,0.0075,24,True,0.006936774000000001,2
1048576,coarse,0.001,0.0075,25,True,0.006938307,2
1048576,coarse,0.001,0.0075,26,True,0.006967091000000001,2
1048576,coarse,0.001,0.0075,27,True,0.006994693000000001,2
1048576,coarse,0.001,0.0075,28,True,0.006995284,2
1048576,coarse,0.001,0.0075,29,True,0.006997648000000001,2
1048576,coarse,0.001,0.0075,30,True,0.006980856,2
1048576,coarse,0.001,0.0075,31,True,0.006989584000000001,2
1048576,coarse,0.001,0.0075,32,True,0.006994833,2
1048576,coarse,0.001,0.0075,33,True,0.006995825,2
1048576,coarse,0.001,0.0075,34,True,0.007001476,2
1048576,coarse,0.001,0.0075,35,True,0.0069650680000000005,2
1048576,coarse,0.001,0.0075,36,True,0.007014179,2
1048576,coarse,0.001,0.0075,37,True,0.006957072000000001,2
1048576,coarse,0.001,0.0075,38,True,0.006985786,2
1048576,coarse,0.001,0.0075,39,True,0.006993200000000001,2
1048576,coarse,0.001,0.01,0,True,0.009986325,2
1048576,coarse,0.001,0.01,1,True,0.009974863,2
1048576,coarse,0.001,0.01,2,True,0.009978059000000001,2
1048576,coarse,0.001,0.01,3,True,0.009965346,2
1048576,coarse,0.001,0.01,4,True,0.010128782,2
1048576,coarse,0.001,0.01,5,True,0.009844438,2
1048576,coarse,0.001,0.01,6,True,0.009969092000000002,2
1048576,coarse,0.001,0.01,7,True,0.009979933,2
1048576,coarse,0.001,0.01,8,True,0.010098886000000001,2
1048576,coarse,0.001,0.01,9,True,0.009879454,2
1048576,coarse,0.001,0.01,10,True,0.010004359,2
1048576,coarse,0.001,0.01,11,True,0.009999719,2
1048576,coarse,0.001,0.01,12,True,0.009990894,2
1048576,coarse,0.001,0.01,13,True,0.010113815000000002,2
1048576,coarse,0.001,0.01,14,True,0.009858414,2
1048576,coarse,0.001,0.01,15,True,0.010022913000000001,2
1048576,coarse,0.001,0.01,16,True,0.009979502000000001,2
1048576,coarse,0.001,0.01,17,True,0.010091252000000002,2
1048576,coarse,0.001,0.01,18,True,0.009873353000000001,2
1048576,coarse,0.001,0.01,19,True,0.010005110000000001,2
1048576,coarse,0.001,0.01,20,True,0.009990011,2
1048576,coarse,0.001,0.01,21,True,0.009959284000000002,2
1048576,coarse,0.001,0.01,22,True,0.009974192,2
1048576,coarse,0.001,0.01,23,True,0.010023234000000002,2
1048576,coarse,0.001,0.01,24,True,0.009979392,2
1048576,coarse,0.001,0.01,25,True,0.010084489000000002,2
1048576,coarse,0.001,0.01,26,True,0.009864316000000001,2
1048576,coarse,0.001,0.01,27,True,0.009987156,2
1048576,coarse,0.001,0.01,28,True,0.010112942,2
1048576,coarse,0.001,0.01,29,True,0.009856481,2
1048576,coarse,0.001,0.01,30,True,0.009995402,2
1048576,coarse,0.001,0.01,31,True,0.009989521000000001,2
1048576,coarse,0.001,0.01,32,True,0.010044614,2
1048576,coarse,0.001,0.01,33,True,0.010016259999999999,2
1048576,coarse,0.001,0.01,34,True,0.009983279000000001,2
1048576,coarse,0.001,0.01,35,True,0.009956038,2
1048576,coarse,0.001,0.01,36,True,0.009981426000000002,2
1048576,coarse,0.001,0.01,37,True,0.009972308,2
1048576,coarse,0.001,0.01,38,True,0.009982638000000002,2
1048576,coarse,0.001,0.01,39,True,0.009952702,2
1048576,coarse,0.001,0.0125,0,True,0.011972387000000001,2
1048576,coarse,0.001,0.0125,1,True,0.011984249000000002,2
1048576,coarse,0.001,0.0125,2,True,0.0120171,2
1048576,coarse,0.001,0.0125,3,True,0.012017522,2
1048576,coarse,0.001,0.0125,4,True,0.011943372,2
1048576,coarse,0.001,0.0125,5,True,0.011980342000000001,2
1048576,coarse,0.001,0.0125,6,True,0.011986543000000002,2
1048576,coarse,0.001,0.0125,7,True,0.012011681,2
1048576,coarse,0.001,0.0125,8,True,0.011987765000000001,2
1048576,coarse,0.001,0.0125,9,True,0.011989328,2
1048576,coarse,0.001,0.0125,10,True,0.011994699000000001,2
1048576,coarse,0.001,0.0125,11,True,0.011987365,2
1048576,coarse,0.001,0.0125,12,True,0.011939014000000001,2
1048576,coarse,0.001,0.0125,13,True,0.011960645000000002,2
1048576,coarse,0.001,0.0125,14,True,0.011870305000000001,2
1048576,coarse,0.001,0.0125,15,True,0.012009476000000002,2
1048576,coarse,0.001,0.0125,16,True,0.011873641,2
1048576,coarse,0.001,0.0125,17,True,0.011986042000000002,2
1048576,coarse,0.001,0.0125,18,True,0.012005399,2
1048576,coarse,0.001,0.0125,19,True,0.011967237000000002,2
1048576,coarse,0.001,0.0125,20,True,0.011983978,2
1048576,coarse,0.001,0.0125,21,True,0.011998656,2
1048576,coarse,0.001,0.0125,22,True,0.011981614000000002,2
1048576,coarse,0.001,0.0125,23,True,0.011974871000000002,2
1048576,coarse,0.001,0.0125,24,True,0.011957729,2
1048576,coarse,0.001,0.0125,25,True,0.011985832000000002,2
1048576,coarse,0.001,0.0125,26,True,0.011978929,2
1048576,coarse,0.001,0.0125,27,True,0.011980862000000002,2
1048576,coarse,0.001,0.0125,28,True,0.011987625000000002,2
1048576,coarse,0.001,0.0125,29,True,0.011992034000000002,2
1048576,coarse,0.001,0.0125,30,True,0.011988227,2
1048576,coarse,0.001,0.0125,31,True,0.011986142000000002,2
1048576,coarse,0.001,0.0125,32,True,0.012001882000000002,2
1048576,coarse,0.001,0.0125,33,True,0.011987726,2
1048576,coarse,0.001,0.0125,34,True,0.011981815,2
1048576,coarse,0.001,0.0125,35,True,0.011957989000000002,2
1048576,coarse,0.001,0.0125,36,True,0.011974501000000002,2
1048576,coarse,0.001,0.0125,37,True,0.011985711999999999,2
1048576,coarse,0.001,0.0125,38,True,0.012001581,2
1048576,coarse,0.001,0.0125,39,True,0.011976875000000001,2
1048576,coarse,0.001,0.015,0,True,0.015003652999999999,2
1048576,coarse,0.001,0.015,1,True,0.014999024,2
1048576,coarse,0.001,0.015,2,True,0.014950964,2
1048576,coarse,0.001,0.015,3,True,0.015004224,2
1048576,coarse,0.001,0.015,4,True,0.014998082999999999,2
1048576,coarse,0.001,0.015,5,True,0.014995887999999999,2
1048576,coarse,0.001,0.015,6,True,0.01498611,2
1048576,coarse,0.001,0.015,7,True,0.014996509000000002,2
1048576,coarse,0.001,0.015,8,True,0.014985097999999999,2
1048576,coarse,0.001,0.015,9,True,0.014984456,2
1048576,coarse,0.001,0.015,10,True,0.014994356,2
1048576,coarse,0.001,0.015,11,True,0.014997541999999999,2
1048576,coarse,0.001,0.015,12,True,0.014991339,2
1048576,coarse,0.001,0.015,13,True,0.014985859,2
1048576,coarse,0.001,0.015,14,True,0.014964299,2
1048576,coarse,0.001,0.015,15,True,0.014965371000000002,2
1048576,coarse,0.001,0.015,16,True,0.0150127,2
1048576,coarse,0.001,0.015,17,True,0.014993072999999999,2
1048576,coarse,0.001,0.015,18,True,0.014980931,2
1048576,coarse,0.001,0.015,19,True,0.015016987999999998,2
1048576,coarse,0.001,0.015,20,True,0.014981872,2
1048576,coarse,0.001,0.015,21,True,0.014984886999999999,2
1048576,coarse,0.001,0.015,22,True,0.014974698000000002,2
1048576,coarse,0.001,0.015,23,True,0.014987483,2
1048576,coarse,0.001,0.015,24,True,0.015000888,2
1048576,coarse,0.001,0.015,25,True,0.014995478,2
1048576,coarse,0.001,0.015,26,True,0.015504423,2
1048576,coarse,0.001,0.015,27,True,0.014444422000000002,2
1048576,coarse,0.001,0.015,28,True,0.014989075000000001,2
1048576,coarse,0.001,0.015,29,True,0.015011608,2
1048576,coarse,0.001,0.015,30,True,0.014973074999999999,2
1048576,coarse,0.001,0.015,31,True,0.014989506,2
1048576,coarse,0.001,0.015,32,True,0.014998012000000002,2
1048576,coarse,0.001,0.015,33,True,0.015003652999999999,2
1048576,coarse,0.001,0.015,34,True,0.014993233000000002,2
1048576,coarse,0.001,0.015,35,True,0.014989085999999999,2
1048576,coarse,0.001,0.015,36,True,0.015002560000000002,2
1048576,coarse,0.001,0.015,37,True,0.014575428000000001,2
1048576,coarse,0.001,0.015,38,True,0.014865633,2
1048576,coarse,0.001,0.015,39,True,0.014971092000000002,2
1048576,coarse,0.001,0.0175,0,True,0.016983443,2
1048576,coarse,0.001,0.0175,1,True,0.01698713,2
1048576,coarse,0.001,0.0175,2,True,0.016883385,2
1048576,coarse,0.001,0.0175,3,True,0.016993051,2
1048576,coarse,0.001,0.0175,4,True,0.017003932,2
1048576,coarse,0.001,0.0175,5,True,0.017000045000000002,2
1048576,coarse,0.001,0.0175,6,True,0.017014301,2
1048576,coarse,0.001,0.0175,7,True,0.017003741,2
1048576,coarse,0.001,0.0175,8,True,0.016995246,2
1048576,coarse,0.001,0.0175,9,True,0.016994023,2
1048576,coarse,0.001,0.0175,10,True,0.016989234,2
1048576,coarse,0.001,0.0175,11,True,0.016955741,2
1048576,coarse,0.001,0.0175,12,True,0.016954799,2
1048576,coarse,0.001,0.0175,13,True,0.016994934,2
1048576,coarse,0.001,0.0175,14,True,0.016985988,2
1048576,coarse,0.001,0.0175,15,True,0.01699765,2
1048576,coarse,0.001,0.0175,16,True,0.016989685,2
1048576,coarse,0.001,0.0175,17,True,0.016979896,2
1048576,coarse,0.001,0.0175,18,True,0.016966231000000002,2
1048576,coarse,0.001,0.0175,19,True,0.016982722,2
1048576,coarse,0.001,0.0175,20,True,0.016642132,2
1048576,coarse,0.001,0.0175,21,True,0.01699226,2
1048576,coarse,0.001,0.0175,22,True,0.016996618,2
1048576,coarse,0.001,0.0175,23,True,0.016992611,2
1048576,coarse,0.001,0.0175,24,True,0.016985587,2
1048576,coarse,0.001,0.0175,25,True,0.017021384,2
1048576,coarse,0.001,0.0175,26,True,0.016996427,2
1048576,coarse,0.001,0.0175,27,True,0.016981369,2
1048576,coarse,0.001,0.0175,28,True,0.016985667,2
1048576,coarse,0.001,0.0175,29,True,0.01698719,2
1048576,coarse,0.001,0.0175,30,True,0.016976209,2
1048576,coarse,0.001,0.0175,31,True,0.016987961,2
1048576,coarse,0.001,0.0175,32,True,0.016991308,2
1048576,coarse,0.001,0.0175,33,True,0.016885199,2
1048576,coarse,0.001,0.0175,34,True,0.016961733,2
1048576,coarse,0.001,0.0175,35,True,0.016748742,2
1048576,coarse,0.001,0.0175,36,True,0.016995295,2
1048576,coarse,0.001,0.0175,37,True,0.016995986,2
1048576,coarse,0.001,0.0175,38,True,0.01696574,2
1048576,coarse,0.001,0.0175,39,True,0.016979996,2
1048576,coarse,0.001,0.02,0,True,0.019995513,2
1048576,coarse,0.001,0.02,1,True,0.019998869,2
1048576,coarse,0.001,0.02,2,True,0.019978571,2
1048576,coarse,0.001,0.02,3,True,0.01997227,2
1048576,coarse,0.001,0.02,4,True,0.019985564,2
1048576,coarse,0.001,0.02,5,True,0.019990373,2
1048576,coarse,0.001,0.02,6,True,0.019985825,2
1048576,coarse,0.001,0.02,7,True,0.019967761,2
1048576,coarse,0.001,0.02,8,True,0.020015351,2
1048576,coarse,0.001,0.02,9,True,0.020012074,2
1048576,coarse,0.001,0.02,10,True,0.019987157000000002,2
1048576,coarse,0.001,0.02,11,True,0.020017374,2
1048576,coarse,0.001,0.02,12,True,0.019961599,2
1048576,coarse,0.001,0.02,13,True,0.020019007000000002,2
1048576,coarse,0.001,0.02,14,True,0.019909201,2
1048576,coarse,0.001,0.02,15,True,0.019976819,2
1048576,coarse,0.001,0.02,16,True,0.020009209,2
1048576,coarse,0.001,0.02,17,True,0.02002585,2
1048576,coarse,0.001,0.02,18,True,0.019958173,2
1048576,coarse,0.001,0.02,19,True,0.019981647,2
1048576,coarse,0.001,0.02,20,True,0.020014869,2
1048576,coarse,0.001,0.02,21,True,0.019692353,2
1048576,coarse,0.001,0.02,22,True,0.019974533,2
1048576,coarse,0.001,0.02,23,True,0.019958894,2
1048576,coarse,0.001,0.02,24,True,0.019986977,2
1048576,coarse,0.001,0.02,25,True,0.019999621000000002,2
1048576,coarse,0.001,0.02,26,True,0.019969434,2
1048576,coarse,0.001,0.02,27,True,0.020000924,2
1048576,coarse,0.001,0.02,28,True,0.019999029,2
1048576,coarse,0.001,0.02,29,True,0.020013727000000002,2
1048576,coarse,0.001,0.02,30,True,0.020002797,2
1048576,coarse,0.001,0.02,31,True,0.019986206,2
1048576,coarse,0.001,0.02,32,True,0.019976107,2
1048576,coarse,0.001,0.02,33,True,0.020009259,2
1048576,coarse,0.001,0.02,34,True,0.019944007,2
1048576,coarse,0.001,0.02,35,True,0.019989621,2
1048576,coarse,0.001,0.02,36,True,0.019999251,2
1048576,coarse,0.001,0.02,37,True,0.019973381000000002,2
1048576,coarse,0.001,0.02,38,True,0.020013727000000002,2
1048576,coarse,0.001,0.02,39,True,0.019992798,2
1048576,simple,0.0025,0.0,0,True,0.004829243,2
1048576,simple,0.0025,0.0,1,True,0.004829984000000001,2
1048576,simple,0.0025,0.0,2,True,0.004829122,2
1048576,simple,0.0025,0.0,3,True,0.004836366,2
1048576,simple,0.0025,0.0,4,True,0.004825936000000001,2
1048576,simple,0.0025,0.0,5,True,0.004824293,2
1048576,simple,0.0025,0.0,6,True,0.0048276,2
1048576,simple,0.0025,0.0,7,True,0.004820757,2
1048576,simple,0.0025,0.0,8,True,0.004831757000000001,2
1048576,simple,0.0025,0.0,9,True,0.004820877000000001,2
1048576,simple,0.0025,0.0,10,True,0.004823883000000001,2
1048576,simple,0.0025,0.0,11,True,0.0048325980000000004,2
1048576,simple,0.0025,0.0,12,True,0.004825496,2
1048576,simple,0.0025,0.0,13,True,0.004863326000000001,2
1048576,simple,0.0025,0.0,14,True,0.004832579,2
1048576,simple,0.0025,0.0,15,True,0.004827519000000001,2
1048576,simple,0.0025,0.0,16,True,0.0048362660000000005,2
1048576,simple,0.0025,0.0,17,True,0.004824293,2
1048576,simple,0.0025,0.0,18,True,0.004824905000000001,2
1048576,simple,0.0025,0.0,19,True,0.004817741,2
1048576,simple,0.0025,0.0,20,True,0.004864408000000001,2
1048576,simple,0.0025,0.0,21,True,0.004832819,2
1048576,simple,0.0025,0.0,22,True,0.004839312,2
1048576,simple,0.0025,0.0,23,True,0.004826737000000001,2
1048576,simple,0.0025,0.0,24,True,0.004855642,2
1048576,simple,0.0025,0.0,25,True,0.004830305,2
1048576,simple,0.0025,0.0,26,True,0.004865391,2
1048576,simple,0.0025,0.0,27,True,0.004844852,2
1048576,simple,0.0025,0.0,28,True,0.004823461000000001,2
1048576,simple,0.0025,0.0,29,True,0.004831166,2
1048576,simple,0.0025,0.0,30,True,0.004888905000000001,2
1048576,simple,0.0025,0.0,31,True,0.004855502000000001,2
1048576,simple,0.0025,0.0,32,True,0.0048292230000000005,2
1048576,simple,0.0025,0.0,33,True,0.00482842,2
1048576,simple,0.0025,0.0,34,True,0.004863748000000001,2
1048576,simple,0.0025,0.0,35,True,0.0048329900000000005,2
1048576,simple,0.0025,0.0,36,True,0.004820066,2
1048576,simple,0.0025,0.0,37,True,0.0048293120000000005,2
1048576,simple,0.0025,0.0,38,True,0.004820546,2
1048576,simple,0.0025,0.0,39,True,0.004824363,2
1048576,fine,0.0025,0.001,0,True,0.004829803000000001,2
1048576,fine,0.0025,0.001,1,True,0.004826267,2
1048576,fine,0.0025,0.001,2,True,0.005016675,2
1048576,fine,0.0025,0.001,3,True,0.004821327,2
1048576,fine,0.0025,0.001,4,True,0.004830365,2
1048576,fine,0.0025,0.001,5,True,0.004818803,2
1048576,fine,0.0025,0.001,6,True,0.004834142,2
1048576,fine,0.0025,0.001,7,True,0.004821739,2
1048576,fine,0.0025,0.001,8,True,0.004822881000000001,2
1048576,fine,0.0025,0.001,9,True,0.004838009000000001,2
1048576,fine,0.0025,0.001,10,True,0.004824925000000001,2
1048576,fine,0.0025,0.001,11,True,0.004831286000000001,2
1048576,fine,0.0025,0.001,12,True,0.004825806,2
1048576,fine,0.0025,0.001,13,True,0.004834022,2
1048576,fine,0.0025,0.001,14,True,0.004835184000000001,2
1048576,fine,0.0025,0.001,15,True,0.004815586,2
1048576,fine,0.0025,0.001,16,True,0.004839913000000001,2
1048576,fine,0.0025,0.001,17,True,0.004830254000000001,2
1048576,fine,0.0025,0.001,18,True,0.004839943000000001,2
1048576,fine,0.0025,0.001,19,True,0.004821698000000001,2
1048576,fine,0.0025,0.001,20,True,0.004830154,2
1048576,fine,0.0025,0.001,21,True,0.004827218000000001,2
1048576,fine,0.0025,0.001,22,True,0.004815838000000001,2
1048576,fine,0.0025,0.001,23,True,0.004835685000000001,2
1048576,fine,0.0025,0.001,24,True,0.004821047,2
1048576,fine,0.0025,0.001,25,True,0.004827439000000001,2
1048576,fine,0.0025,0.001,26,True,0.005143333,2
1048576,fine,0.0025,0.001,27,True,0.005070746000000001,2
1048576,fine,0.0025,0.001,28,True,0.005646587999999999,2
1048576,fine,0.0025,0.001,29,True,0.0048753089999999995,2
1048576,fine,0.0025,0.001,30,True,0.004841375,2
1048576,fine,0.0025,0.001,31,True,0.004817751,2
1048576,fine,0.0025,0.001,32,True,0.004861102000000001,2
1048576,fine,0.0025,0.001,33,True,0.004829544,2
1048576,fine,0.0025,0.001,34,True,0.00490234,2
1048576,fine,0.0025,0.001,35,True,0.004831587,2
1048576,fine,0.0025,0.001,36,True,0.005023828000000001,2
1048576,fine,0.0025,0.001,37,True,0.004890908000000001,2
1048576,fine,0.0025,0.001,38,True,0.004900316,2
1048576,fine,0.0025,0.001,39,True,0.004894245,2
1048576,fine,0.0025,0.0025,0,True,0.005045178000000001,2
1048576,fine,0.0025,0.0025,1,True,0.004911917,2
1048576,fine,0.0025,0.0025,2,True,0.004894575,2
1048576,fine,0.0025,0.0025,3,True,0.004993121,2
1048576,fine,0.0025,0.0025,4,True,0.0049056559999999996,2
1048576,fine,0.0025,0.0025,5,True,0.004923209,2
1048576,fine,0.0025,0.0025,6,True,0.0049021789999999996,2
1048576,fine,0.0025,0.0025,7,True,0.004912518000000001,2
1048576,fine,0.0025,0.0025,8,True,0.00491334,2
