impl,size,delay,interval,rep,interrupted,latency,checks
simple,2097152,0.06,0.05,2,True,1.379700000000289e-05,313536
simple,2097152,0.06,0.05,3,True,1.3416000000009143e-05,314462
simple,2097152,0.06,0.05,4,True,1.3445000000007756e-05,314303
simple,2097152,0.06,0.05,5,True,1.3686000000005805e-05,314505
simple,2097152,0.06,0.05,6,True,1.5379000000002863e-05,313916
simple,2097152,0.06,0.05,7,True,1.3396000000005792e-05,314422
simple,2097152,0.06,0.05,8,True,1.2403000000008046e-05,313405
simple,2097152,0.06,0.05,9,True,1.3375000000002968e-05,314191
simple,2097152,0.06,0.05,10,True,1.2804000000005145e-05,314167
simple,2097152,0.06,0.05,11,True,1.2574000000008245e-05,313712
simple,2097152,0.06,0.05,12,True,1.3796000000003417e-05,314253
simple,2097152,0.06,0.05,13,True,1.2774000000007057e-05,314076
simple,2097152,0.06,0.05,14,True,1.3305000000005118e-05,313947
simple,2097152,0.06,0.05,15,True,1.3506000000003404e-05,314849
simple,2097152,0.06,0.05,16,True,1.2543000000003746e-05,314020
simple,2097152,0.06,0.05,17,True,1.3866000000008205e-05,314264
simple,2097152,0.06,0.05,18,True,1.680200000000326e-05,314024
simple,2097152,0.06,0.05,19,True,1.350500000000393e-05,314194
simple,2097152,0.06,0.05,20,True,1.3104000000006832e-05,312690
simple,2097152,0.06,0.05,21,True,1.4958000000009353e-05,314625
simple,2097152,0.06,0.05,22,True,1.3686000000005805e-05,314582
simple,2097152,0.06,0.05,23,True,1.4087000000002903e-05,313977
simple,2097152,0.06,0.05,24,True,1.360600000000628e-05,314501
simple,2097152,0.06,0.05,25,True,1.3456000000008905e-05,314119
simple,2097152,0.06,0.05,26,True,1.341500000000273e-05,314177
simple,2097152,0.06,0.05,27,True,1.3034000000008983e-05,313945
simple,2097152,0.06,0.05,28,True,1.3295000000003443e-05,314050
simple,2097152,0.06,0.05,29,True,1.4157000000007691e-05,314073
simple,2097152,0.06,0.1,0,True,1.5168000000002901e-05,296796
simple,2097152,0.06,0.1,1,True,1.309500000000463e-05,316374
simple,2097152,0.06,0.1,2,True,1.3045000000003193e-05,315300
simple,2097152,0.06,0.1,3,True,1.3656000000007718e-05,316185
simple,2097152,0.06,0.1,4,True,2.947600000000744e-05,316756
simple,2097152,0.06,0.1,5,True,1.3906000000007968e-05,316735
simple,2097152,0.06,0.1,6,True,1.300500000000343e-05,316647
simple,2097152,0.06,0.1,7,True,1.3917000000009117e-05,316068
simple,2097152,0.06,0.1,8,True,2.3714000000008006e-05,316756
simple,2097152,0.06,0.1,9,True,1.256400000000657e-05,316625
simple,2097152,0.06,0.1,10,True,1.4798000000003364e-05,316754
simple,2097152,0.06,0.1,11,True,1.0961000000003773e-05,316969
simple,2097152,0.06,0.1,12,True,1.3355000000006556e-05,316766
simple,2097152,0.06,0.1,13,True,2.2733000000003944e-05,316756
simple,2097152,0.06,0.1,14,True,1.2975000000005343e-05,316754
simple,2097152,0.06,0.1,15,True,1.3265000000005356e-05,316945
simple,2097152,0.06,0.1,16,True,1.3626000000002692e-05,316377
simple,2097152,0.06,0.1,17,True,1.376600000000533e-05,315801
simple,2097152,0.06,0.1,18,True,1.3276000000006505e-05,315027
simple,2097152,0.06,0.1,19,True,1.2825000000007969e-05,314869
simple,2097152,0.06,0.1,20,True,1.656100000000521e-05,315161
simple,2097152,0.06,0.1,21,True,1.2975000000005343e-05,315076
simple,2097152,0.06,0.1,22,True,1.2704000000009208e-05,314918
simple,2097152,0.06,0.1,23,True,1.2894000000006345e-05,314670
simple,2097152,0.06,0.1,24,True,1.2935000000005581e-05,314565
simple,2097152,0.06,0.1,25,True,1.2714000000003944e-05,315328
simple,2097152,0.06,0.1,26,True,1.253300000000901e-05,314107
simple,2097152,0.06,0.1,27,True,1.3245000000008944e-05,315386
simple,2097152,0.06,0.1,28,True,1.3445000000007756e-05,314653
simple,2097152,0.06,0.1,29,True,1.344600000000723e-05,315237
simple,2097152,0.07,0.001,0,True,1.4023000000001895e-05,387675
simple,2097152,0.07,0.001,1,True,1.2750999999991408e-05,387748
simple,2097152,0.07,0.001,2,True,1.2490000000003887e-05,387184
simple,2097152,0.07,0.001,3,True,1.3221999999993295e-05,390138
simple,2097152,0.07,0.001,4,True,1.3962999999991843e-05,390356
simple,2097152,0.07,0.001,5,True,1.3381999999992344e-05,387774
simple,2097152,0.07,0.001,6,True,1.383299999999088e-05,389578
simple,2097152,0.07,0.001,7,True,1.304099999999142e-05,388049
simple,2097152,0.07,0.001,8,True,1.3021000000001948e-05,389939
simple,2097152,0.07,0.001,9,True,1.288099999999237e-05,390075
simple,2097152,0.07,0.001,10,True,1.234999999999431e-05,390116
simple,2097152,0.07,0.001,11,True,1.2289999999998136e-05,389938
simple,2097152,0.07,0.001,12,True,1.2992000000003334e-05,390328
simple,2097152,0.07,0.001,13,True,1.2590999999992358e-05,389765
simple,2097152,0.07,0.001,14,True,1.3913000000004283e-05,389375
simple,2097152,0.07,0.001,15,True,1.2992000000003334e-05,387203
simple,2097152,0.07,0.001,16,True,1.2419999999999098e-05,388219
simple,2097152,0.07,0.001,17,True,1.2100000000000999e-05,389457
simple,2097152,0.07,0.001,18,True,1.3371999999997608e-05,390256
simple,2097152,0.07,0.001,19,True,1.231100000000096e-05,389721
simple,2097152,0.07,0.001,20,True,1.331100000000196e-05,390053
simple,2097152,0.07,0.001,21,True,1.252999999999671e-05,390075
simple,2097152,0.07,0.001,22,True,1.341200000000431e-05,389467
simple,2097152,0.07,0.001,23,True,1.3882999999992318e-05,389879
simple,2097152,0.07,0.001,24,True,1.4463999999991817e-05,387752
simple,2097152,0.07,0.001,25,True,1.3282000000003347e-05,389710
simple,2097152,0.07,0.001,26,True,1.4154000000002331e-05,389794
simple,2097152,0.07,0.001,27,True,1.3451999999997133e-05,389825
simple,2097152,0.07,0.001,28,True,1.5505999999998465e-05,389231
simple,2097152,0.07,0.001,29,True,1.4074000000002806e-05,389122
simple,2097152,0.07,0.005,0,True,1.4263999999999943e-05,389623
simple,2097152,0.07,0.005,1,True,1.3552000000000008e-05,389582
simple,2097152,0.07,0.005,2,True,1.2720999999993321e-05,389259
simple,2097152,0.07,0.005,3,True,1.410300000000142e-05,388707
simple,2097152,0.07,0.005,4,True,1.341200000000431e-05,389433
simple,2097152,0.07,0.005,5,True,1.3291999999998083e-05,390115
simple,2097152,0.07,0.005,6,True,1.3442000000002396e-05,389495
simple,2097152,0.07,0.005,7,True,1.3522000000001921e-05,390499
simple,2097152,0.07,0.005,8,True,1.3662999999997094e-05,390326
simple,2097152,0.07,0.005,9,True,1.236999999999766e-05,399895
simple,2097152,0.07,0.005,10,True,1.3712999999998532e-05,400742
simple,2097152,0.07,0.005,11,True,1.3312000000001434e-05,400767
simple,2097152,0.07,0.005,12,True,1.4503999999998518e-05,389425
simple,2097152,0.07,0.005,13,True,1.3742999999996619e-05,389872
simple,2097152,0.07,0.005,14,True,1.461399999999613e-05,390480
simple,2097152,0.07,0.005,15,True,1.3742999999996619e-05,389612
simple,2097152,0.07,0.005,16,True,1.297100000000051e-05,390350
simple,2097152,0.07,0.005,17,True,1.8031000000001685e-05,390480
simple,2097152,0.07,0.005,18,True,1.3232000000001909e-05,388695
simple,2097152,0.07,0.005,19,True,1.4154000000002331e-05,389287
simple,2097152,0.07,0.005,20,True,1.3181000000000997e-05,389595
simple,2097152,0.07,0.005,21,True,1.3120999999990945e-05,387700
simple,2097152,0.07,0.005,22,True,1.3982999999995194e-05,390005
simple,2097152,0.07,0.005,23,True,1.2249999999991434e-05,390368
simple,2097152,0.07,0.005,24,True,1.4353999999994205e-05,390295
simple,2097152,0.07,0.005,25,True,1.470400000000427e-05,390206
simple,2097152,0.07,0.005,26,True,1.0908000000003915e-05,385511
simple,2097152,0.07,0.005,27,True,1.3381999999992344e-05,390141
simple,2097152,0.07,0.005,28,True,1.2479999999995273e-05,389952
simple,2097152,0.07,0.005,29,True,1.2038999999991473e-05,388549
simple,2097152,0.07,0.01,0,True,1.4192999999995681e-05,366098
simple,2097152,0.07,0.01,1,True,1.1628999999999112e-05,388013
simple,2097152,0.07,0.01,2,True,1.0967000000000615e-05,388997
simple,2097152,0.07,0.01,3,True,1.3131999999999033e-05,390296
simple,2097152,0.07,0.01,4,True,1.331100000000196e-05,389785
simple,2097152,0.07,0.01,5,True,1.3371999999997608e-05,389975
simple,2097152,0.07,0.01,6,True,1.2129999999999086e-05,389695
simple,2097152,0.07,0.01,7,True,1.2930999999993809e-05,389937
simple,2097152,0.07,0.01,8,True,1.3431999999993782e-05,390026
simple,2097152,0.07,0.01,9,True,1.6318000000001276e-05,389670
simple,2097152,0.07,0.01,10,True,1.346199999999187e-05,388832
simple,2097152,0.07,0.01,11,True,1.2430999999993309e-05,390011
simple,2097152,0.07,0.01,12,True,1.3282000000003347e-05,389748
simple,2097152,0.07,0.01,13,True,1.296199999999137e-05,388003
simple,2097152,0.07,0.01,14,True,1.4023000000001895e-05,389428
simple,2097152,0.07,0.01,15,True,1.3752999999991355e-05,389038
simple,2097152,0.07,0.01,16,True,1.392299999999902e-05,389408
simple,2097152,0.07,0.01,17,True,1.3312000000001434e-05,390737
simple,2097152,0.07,0.01,18,True,1.4734000000002356e-05,389417
simple,2097152,0.07,0.01,19,True,1.383299999999088e-05,389999
simple,2097152,0.07,0.01,20,True,1.4524000000001869e-05,389749
simple,2097152,0.07,0.01,21,True,1.300199999999807e-05,389631
simple,2097152,0.07,0.01,22,True,1.3080999999998122e-05,389782
simple,2097152,0.07,0.01,23,True,1.3220999999993821e-05,389365
simple,2097152,0.07,0.01,24,True,1.3802999999992793e-05,389116
simple,2097152,0.07,0.01,25,True,1.2399999999995748e-05,389811
simple,2097152,0.07,0.01,26,True,1.2510999999992833e-05,389281
simple,2097152,0.07,0.01,27,True,1.62769999999951e-05,389224
simple,2097152,0.07,0.01,28,True,1.3901999999996195e-05,389816
simple,2097152,0.07,0.01,29,True,1.299100000000386e-05,388945
simple,2097152,0.07,0.05,0,True,1.4794999999998004e-05,370048
simple,2097152,0.07,0.05,1,True,1.341200000000431e-05,387537
simple,2097152,0.07,0.05,2,True,1.401299999999328e-05,391597
simple,2097152,0.07,0.05,3,True,1.3982999999995194e-05,391365
simple,2097152,0.07,0.05,4,True,1.2901999999995195e-05,388961
simple,2097152,0.07,0.05,5,True,1.4614999999995604e-05,392136
simple,2097152,0.07,0.05,6,True,1.3893000000000932e-05,390527
simple,2097152,0.07,0.05,7,True,1.3962999999991843e-05,391304
simple,2097152,0.07,0.05,8,True,1.3451999999997133e-05,391938
simple,2097152,0.07,0.05,9,True,1.4364000000002819e-05,391846
simple,2097152,0.07,0.05,10,True,1.5194999999995629e-05,392117
simple,2097152,0.07,0.05,11,True,1.1166999999992488e-05,392396
simple,2097152,0.07,0.05,12,True,1.4063999999994192e-05,391428
simple,2097152,0.07,0.05,13,True,1.364199999999427e-05,391425
simple,2097152,0.07,0.05,14,True,1.3191999999995208e-05,392354
simple,2097152,0.07,0.05,15,True,1.459399999999278e-05,391804
simple,2097152,0.07,0.05,16,True,1.3211999999998558e-05,391297
simple,2097152,0.07,0.05,17,True,7.351499999999622e-05,393216
simple,2097152,0.07,0.05,18,True,1.4544999999990815e-05,392270
simple,2097152,0.07,0.05,19,True,5.8165999999998386e-05,393216
simple,2097152,0.07,0.05,20,True,7.020800000000216e-05,393216
simple,2097152,0.07,0.05,21,True,1.3362000000002872e-05,392472
simple,2097152,0.07,0.05,22,True,1.3350999999994784e-05,392824
simple,2097152,0.07,0.05,23,True,1.3362000000002872e-05,392914
simple,2097152,0.07,0.05,24,True,1.3413000000003783e-05,392800
simple,2097152,0.07,0.05,25,True,1.22800000000034e-05,392820
simple,2097152,0.07,0.05,26,True,1.3741999999997145e-05,392720
simple,2097152,0.07,0.05,27,True,1.6807999999993162e-05,392764
simple,2097152,0.07,0.05,28,True,1.3973000000000457e-05,393189
simple,2097152,0.07,0.05,29,True,1.4874999999997529e-05,389882
simple,2097152,0.07,0.1,0,True,1.5355999999994152e-05,389640
simple,2097152,0.07,0.1,1,True,1.5205000000004243e-05,389798
simple,2097152,0.07,0.1,2,True,1.4042999999991368e-05,390166
simple,2097152,0.07,0.1,3,True,1.4904999999995616e-05,390443
simple,2097152,0.07,0.1,4,True,1.5526000000001816e-05,389940
simple,2097152,0.07,0.1,5,True,1.4803999999993267e-05,389840
simple,2097152,0.07,0.1,6,True,1.3913000000004283e-05,389519
simple,2097152,0.07,0.1,7,True,1.429399999999803e-05,390049
simple,2097152,0.07,0.1,8,True,1.5156000000002279e-05,389365
simple,2097152,0.07,0.1,9,True,1.5044999999991315e-05,390221
simple,2097152,0.07,0.1,10,True,1.4153000000002858e-05,389708
simple,2097152,0.07,0.1,11,True,1.394300000000237e-05,390070
simple,2097152,0.07,0.1,12,True,1.5455999999997028e-05,390295
simple,2097152,0.07,0.1,13,True,1.5305999999992714e-05,389515
simple,2097152,0.07,0.1,14,True,1.4794999999998004e-05,390190
simple,2097152,0.07,0.1,15,True,1.4353999999994205e-05,392138
simple,2097152,0.07,0.1,16,True,1.4604000000001394e-05,390398
simple,2097152,0.07,0.1,17,True,1.4314000000001381e-05,391492
simple,2097152,0.07,0.1,18,True,1.4314000000001381e-05,391829
simple,2097152,0.07,0.1,19,True,1.295099999999716e-05,391104
simple,2097152,0.07,0.1,20,True,1.2028999999996737e-05,391250
simple,2097152,0.07,0.1,21,True,1.4544999999990815e-05,391594
simple,2097152,0.07,0.1,22,True,1.5135999999998928e-05,391515
simple,2097152,0.07,0.1,23,True,1.5106000000000841e-05,390840
simple,2097152,0.07,0.1,24,True,1.3492000000003834e-05,391007
simple,2097152,0.07,0.1,25,True,1.464499999999369e-05,390328
simple,2097152,0.07,0.1,26,True,1.4995000000003755e-05,391057
simple,2097152,0.07,0.1,27,True,1.3842999999999495e-05,389626
simple,2097152,0.07,0.1,28,True,1.5806999999992688e-05,391913
simple,2097152,0.07,0.1,29,True,1.4193999999995155e-05,391661
simple,2097152,0.08,0.001,0,True,1.3979999999996773e-05,469479
simple,2097152,0.08,0.001,1,True,1.3038000000006877e-05,468977
simple,2097152,0.08,0.001,2,True,1.3768999999996812e-05,469807
simple,2097152,0.08,0.001,3,True,1.380000000000825e-05,469341
simple,2097152,0.08,0.001,4,True,1.3608999999997762e-05,469319
simple,2097152,0.08,0.001,5,True,1.402999999999821e-05,469041
simple,2097152,0.08,0.001,6,True,1.2778000000004952e-05,469669
simple,2097152,0.08,0.001,7,True,2.032200000000317e-05,466940
simple,2097152,0.08,0.001,8,True,1.430000000000875e-05,469385
simple,2097152,0.08,0.001,9,True,1.3448999999998712e-05,468499
simple,2097152,0.08,0.001,10,True,1.3898999999997774e-05,468687
simple,2097152,0.08,0.001,11,True,1.36589999999992e-05,469494
simple,2097152,0.08,0.001,12,True,1.3739999999998198e-05,465393
simple,2097152,0.08,0.001,13,True,1.5052000000001509e-05,469527
simple,2097152,0.08,0.001,14,True,1.3860000000004424e-05,468974
simple,2097152,0.08,0.001,15,True,1.657500000000478e-05,462381
simple,2097152,0.08,0.001,16,True,1.323799999999875e-05,463453
simple,2097152,0.08,0.001,17,True,1.4870999999999635e-05,462601
simple,2097152,0.08,0.001,18,True,1.323799999999875e-05,468925
simple,2097152,0.08,0.001,19,True,1.4571000000004886e-05,467338
simple,2097152,0.08,0.001,20,True,1.555200000000201e-05,469326
simple,2097152,0.08,0.001,21,True,1.4980999999997247e-05,473114
simple,2097152,0.08,0.001,22,True,1.5433000000009134e-05,473594
simple,2097152,0.08,0.001,23,True,3.260500000000499e-05,469672
simple,2097152,0.08,0.001,24,True,1.4150000000004437e-05,468631
simple,2097152,0.08,0.001,25,True,1.380000000000825e-05,468934
simple,2097152,0.08,0.001,26,True,1.4431000000009186e-05,469003
simple,2097152,0.08,0.001,27,True,1.4461000000007274e-05,468129
simple,2097152,0.08,0.001,28,True,1.465100000000441e-05,469284
simple,2097152,0.08,0.001,29,True,1.4711000000000585e-05,469227
simple,2097152,0.08,0.005,0,True,1.5332000000006785e-05,440399
simple,2097152,0.08,0.005,1,True,1.5913000000006283e-05,464084
simple,2097152,0.08,0.005,2,True,1.7978000000001826e-05,459481
simple,2097152,0.08,0.005,3,True,1.493200000000916e-05,466547
simple,2097152,0.08,0.005,4,True,1.445099999999866e-05,466076
simple,2097152,0.08,0.005,5,True,1.445099999999866e-05,466033
simple,2097152,0.08,0.005,6,True,1.3608999999997762e-05,466920
simple,2097152,0.08,0.005,7,True,1.386999999999916e-05,466575
simple,2097152,0.08,0.005,8,True,1.3749000000007339e-05,466171
simple,2097152,0.08,0.005,9,True,1.4269999999996785e-05,466573
simple,2097152,0.08,0.005,10,True,1.1945999999998791e-05,466340
simple,2097152,0.08,0.005,11,True,1.4000000000000123e-05,461349
simple,2097152,0.08,0.005,12,True,1.284800000000974e-05,460373
simple,2097152,0.08,0.005,13,True,1.5022000000003422e-05,467455
simple,2097152,0.08,0.005,14,True,1.5713000000000532e-05,466766
simple,2097152,0.08,0.005,15,True,1.5363000000004345e-05,466625
simple,2097152,0.08,0.005,16,True,1.4922000000000546e-05,466737
simple,2097152,0.08,0.005,17,True,1.5132000000001034e-05,467034
simple,2097152,0.08,0.005,18,True,1.5012000000008685e-05,466771
simple,2097152,0.08,0.005,19,True,1.4892000000002459e-05,462000
simple,2097152,0.08,0.005,20,True,1.2896999999997827e-05,465993
simple,2097152,0.08,0.005,21,True,1.3939000000004476e-05,466836
simple,2097152,0.08,0.005,22,True,1.3419000000000625e-05,467060
simple,2097152,0.08,0.005,23,True,1.5703000000005796e-05,466554
simple,2097152,0.08,0.005,24,True,1.3789999999999636e-05,465656
simple,2097152,0.08,0.005,25,True,1.394000000000395e-05,465981
simple,2097152,0.08,0.005,26,True,1.3659999999998673e-05,467319
simple,2097152,0.08,0.005,27,True,1.3288000000000189e-05,467545
simple,2097152,0.08,0.005,28,True,1.3789999999999636e-05,466256
simple,2097152,0.08,0.005,29,True,1.3509000000008764e-05,466936
simple,2097152,0.08,0.01,0,True,1.6243999999998593e-05,442488
simple,2097152,0.08,0.01,1,True,1.3670000000007287e-05,467558
simple,2097152,0.08,0.01,2,True,1.3549000000001588e-05,468303
simple,2097152,0.08,0.01,3,True,1.3619000000006376e-05,468084
simple,2097152,0.08,0.01,4,True,1.2867999999999213e-05,467378
simple,2097152,0.08,0.01,5,True,1.3889000000003038e-05,469034
simple,2097152,0.08,0.01,6,True,1.3949999999998686e-05,468814
simple,2097152,0.08,0.01,7,True,1.349900000000015e-05,468149
simple,2097152,0.08,0.01,8,True,1.3248000000007365e-05,468497
simple,2097152,0.08,0.01,9,True,1.35190000000035e-05,468594
simple,2097152,0.08,0.01,10,True,1.3469000000002063e-05,468654
simple,2097152,0.08,0.01,11,True,1.3098000000003052e-05,468887
simple,2097152,0.08,0.01,12,True,1.3409000000005888e-05,468085
simple,2097152,0.08,0.01,13,True,1.3209000000000137e-05,467345
simple,2097152,0.08,0.01,14,True,1.3118000000006402e-05,468931
simple,2097152,0.08,0.01,15,True,1.4551000000001535e-05,467965
simple,2097152,0.08,0.01,16,True,1.2656999999999252e-05,468051
simple,2097152,0.08,0.01,17,True,1.4551000000001535e-05,468465
simple,2097152,0.08,0.01,18,True,1.4701000000005848e-05,466940
simple,2097152,0.08,0.01,19,True,1.2647000000004516e-05,469263
simple,2097152,0.08,0.01,20,True,1.4461000000007274e-05,468559
simple,2097152,0.08,0.01,21,True,1.35190000000035e-05,469200
simple,2097152,0.08,0.01,22,True,1.497100000000251e-05,467963
simple,2097152,0.08,0.01,23,True,1.2977999999996825e-05,465482
simple,2097152,0.08,0.01,24,True,1.3609999999997235e-05,468724
simple,2097152,0.08,0.01,25,True,1.3850000000009688e-05,468222
simple,2097152,0.08,0.01,26,True,1.2858000000004477e-05,467689
simple,2097152,0.08,0.01,27,True,1.4079999999999648e-05,467841
simple,2097152,0.08,0.01,28,True,1.4211000000000085e-05,466997
simple,2097152,0.08,0.01,29,True,1.3719000000009252e-05,469643
simple,2097152,0.08,0.05,0,True,1.5451999999999133e-05,468560
simple,2097152,0.08,0.05,1,True,1.3799000000008776e-05,469607
simple,2097152,0.08,0.05,2,True,1.3719000000009252e-05,465158
simple,2097152,0.08,0.05,3,True,1.3649000000004463e-05,469672
simple,2097152,0.08,0.05,4,True,1.461099999999771e-05,469689
simple,2097152,0.08,0.05,5,True,1.33390000000011e-05,470138
simple,2097152,0.08,0.05,6,True,1.6655000000004305e-05,469813
simple,2097152,0.08,0.05,7,True,1.4370999999999134e-05,465914
simple,2097152,0.08,0.05,8,True,1.429099999999961e-05,470169
simple,2097152,0.08,0.05,9,True,2.8547000000003764e-05,469672
simple,2097152,0.08,0.05,10,True,1.2928000000009265e-05,470262
simple,2097152,0.08,0.05,11,True,1.3288999999999662e-05,467577
simple,2097152,0.08,0.05,12,True,1.4181000000001998e-05,468130
simple,2097152,0.08,0.05,13,True,1.2958000000007353e-05,467535
simple,2097152,0.08,0.05,14,True,1.2697000000005954e-05,467550
simple,2097152,0.08,0.05,15,True,1.7556000000001903e-05,468491
simple,2097152,0.08,0.05,16,True,1.3850000000009688e-05,468108
simple,2097152,0.08,0.05,17,True,1.5273000000010084e-05,468132
simple,2097152,0.08,0.05,18,True,1.3810000000002987e-05,467131
simple,2097152,0.08,0.05,19,True,1.3688999999997287e-05,467727
simple,2097152,0.08,0.05,20,True,1.5062000000010123e-05,468056
simple,2097152,0.08,0.05,21,True,1.412000000000635e-05,467817
simple,2097152,0.08,0.05,22,True,1.4330000000006837e-05,468132
simple,2097152,0.08,0.05,23,True,1.5241999999998646e-05,467492
simple,2097152,0.08,0.05,24,True,1.3979999999996773e-05,467964
simple,2097152,0.08,0.05,25,True,1.39600000000073e-05,468374
simple,2097152,0.08,0.05,26,True,1.394000000000395e-05,467019
simple,2097152,0.08,0.05,27,True,1.3599000000003025e-05,466042
simple,2097152,0.08,0.05,28,True,1.3608999999997762e-05,469789
simple,2097152,0.08,0.05,29,True,1.5872999999999582e-05,470354
simple,2097152,0.08,0.1,0,True,1.581400000000288e-05,471185
simple,2097152,0.08,0.1,1,True,1.4050000000001561e-05,470638
simple,2097152,0.08,0.1,2,True,1.3989000000005913e-05,470532
simple,2097152,0.08,0.1,3,True,1.4740999999998672e-05,468986
simple,2097152,0.08,0.1,4,True,1.36589999999992e-05,469609
simple,2097152,0.08,0.1,5,True,1.4380000000008275e-05,469916
simple,2097152,0.08,0.1,6,True,1.39600000000073e-05,467807
simple,2097152,0.08,0.1,7,True,1.4380000000008275e-05,464134
simple,2097152,0.08,0.1,8,True,1.463100000000106e-05,469511
simple,2097152,0.08,0.1,9,True,1.4050000000001561e-05,470488
simple,2097152,0.08,0.1,10,True,1.5393000000002433e-05,470342
simple,2097152,0.08,0.1,11,True,1.4461000000007274e-05,470118
simple,2097152,0.08,0.1,12,True,1.447100000000201e-05,470151
simple,2097152,0.08,0.1,13,True,1.5052000000001509e-05,464694
simple,2097152,0.08,0.1,14,True,1.4942000000003897e-05,465391
simple,2097152,0.08,0.1,15,True,1.4961000000007774e-05,468801
simple,2097152,0.08,0.1,16,True,1.3830000000006337e-05,468049
simple,2097152,0.08,0.1,17,True,1.3700000000005375e-05,468701
simple,2097152,0.08,0.1,18,True,1.2736999999998777e-05,469207
simple,2097152,0.08,0.1,19,True,1.4269999999996785e-05,468989
simple,2097152,0.08,0.1,20,True,1.653499999999808e-05,468880
simple,2097152,0.08,0.1,21,True,1.3969000000002563e-05,468251
simple,2097152,0.08,0.1,22,True,1.4231000000003435e-05,468936
simple,2097152,0.08,0.1,23,True,1.4540000000007325e-05,468925
simple,2097152,0.08,0.1,24,True,1.4181000000001998e-05,468713
simple,2097152,0.08,0.1,25,True,1.36589999999992e-05,467668
simple,2097152,0.08,0.1,26,True,1.481100000000346e-05,468589
simple,2097152,0.08,0.1,27,True,1.4510000000009238e-05,469370
simple,2097152,0.08,0.1,28,True,1.3750000000006812e-05,468102
simple,2097152,0.08,0.1,29,True,1.394000000000395e-05,468748
simple,2097152,0.09,0.001,0,True,1.510900000001314e-05,545429
simple,2097152,0.09,0.001,1,True,1.3796000000010356e-05,544965
simple,2097152,0.09,0.001,2,True,1.3406000000007467e-05,545078
simple,2097152,0.09,0.001,3,True,1.3195000000007506e-05,542052
simple,2097152,0.09,0.001,4,True,1.415700000001463e-05,540029
simple,2097152,0.09,0.001,5,True,1.3596000000004604e-05,542231
simple,2097152,0.09,0.001,6,True,1.371600000001083e-05,534841
simple,2097152,0.09,0.001,7,True,1.4678000000004077e-05,544363
simple,2097152,0.09,0.001,8,True,1.4397000000013205e-05,544452
simple,2097152,0.09,0.001,9,True,1.3756000000003654e-05,541981
simple,2097152,0.09,0.001,10,True,1.3987000000006966e-05,544395
simple,2097152,0.09,0.001,11,True,1.4428000000010766e-05,545052
simple,2097152,0.09,0.001,12,True,1.335600000000603e-05,544112
simple,2097152,0.09,0.001,13,True,1.3636000000011306e-05,543706
simple,2097152,0.09,0.001,14,True,1.2725000000005093e-05,544044
simple,2097152,0.09,0.001,15,True,1.4888000000004564e-05,544405
simple,2097152,0.09,0.001,16,True,1.012900000001149e-05,544496
simple,2097152,0.09,0.001,17,True,1.3246000000008418e-05,539443
simple,2097152,0.09,0.001,18,True,1.3276000000006505e-05,542070
simple,2097152,0.09,0.001,19,True,1.2414000000002257e-05,543819
simple,2097152,0.09,0.001,20,True,1.3265000000012295e-05,543896
simple,2097152,0.09,0.001,21,True,1.413700000001128e-05,543837
simple,2097152,0.09,0.001,22,True,1.4076000000015632e-05,543902
simple,2097152,0.09,0.001,23,True,1.3506000000010343e-05,544495
simple,2097152,0.09,0.001,24,True,1.413700000001128e-05,544332
simple,2097152,0.09,0.001,25,True,1.4057000000011755e-05,543774
simple,2097152,0.09,0.001,26,True,1.4959000000008826e-05,543457
simple,2097152,0.09,0.001,27,True,1.420700000000219e-05,543977
simple,2097152,0.09,0.001,28,True,1.4688000000012691e-05,544298
simple,2097152,0.09,0.001,29,True,1.3836000000003179e-05,544565
simple,2097152,0.09,0.005,0,True,1.5309000000005013e-05,516856
simple,2097152,0.09,0.005,1,True,1.4677000000004603e-05,542849
simple,2097152,0.09,0.005,2,True,1.4478000000012203e-05,544403
simple,2097152,0.09,0.005,3,True,1.3916000000002704e-05,539265
simple,2097152,0.09,0.005,4,True,1.4147000000006016e-05,544784
simple,2097152,0.09,0.005,5,True,1.5149000000005963e-05,544370
simple,2097152,0.09,0.005,6,True,1.3024000000014246e-05,544624
simple,2097152,0.09,0.005,7,True,1.3485000000007519e-05,543870
simple,2097152,0.09,0.005,8,True,1.351600000000508e-05,544832
simple,2097152,0.09,0.005,9,True,1.387600000000988e-05,545196
simple,2097152,0.09,0.005,10,True,1.3396000000012731e-05,545625
simple,2097152,0.09,0.005,11,True,1.3566000000006517e-05,538647
simple,2097152,0.09,0.005,12,True,1.4667000000009867e-05,544082
simple,2097152,0.09,0.005,13,True,1.3616000000007955e-05,544966
simple,2097152,0.09,0.005,14,True,1.4056000000012281e-05,545096
simple,2097152,0.09,0.005,15,True,1.4247000000008891e-05,545345
simple,2097152,0.09,0.005,16,True,1.4237000000014155e-05,544480
simple,2097152,0.09,0.005,17,True,1.447700000001273e-05,545254
simple,2097152,0.09,0.005,18,True,1.4298000000009803e-05,545462
simple,2097152,0.09,0.005,19,True,1.4507000000010817e-05,543213
simple,2097152,0.09,0.005,20,True,1.4878000000009828e-05,540439
simple,2097152,0.09,0.005,21,True,1.434800000001124e-05,545484
simple,2097152,0.09,0.005,22,True,1.4698000000007427e-05,545066
simple,2097152,0.09,0.005,23,True,1.517900000000405e-05,545331
simple,2097152,0.09,0.005,24,True,1.4698000000007427e-05,544105
